Scan,Urine_NGS055_FragPos.mzML,Urine_NGS097_FragPos.mzML,11129_NT1D012_JJK_Ur.mzML,Urine_NGS025_FragPos.mzML,11129_NH034_JJK_Ur.mzML,Urine_NGS026_FragPos.mzML,Urine_87_Top10_posneg.mzML,11129_NT1D027_JJK_Ur.mzML,Urine_StrokeDrugs_28_T10_POS.mzML,Urine_20_Top10_posneg.mzML,Urine_NGS015_FragPos.mzML,Urine_23_Top10_posneg.mzML,11129_NT1D020_JJK_Ur.mzML,Urine_StrokeDrugs_52_T10_POS.mzML,Urine_NGS105_FragPos.mzML,Urine_StrokeDrugs_80_T10_POS.mzML,11129_OT1D001_JJK_Ur.mzML,Urine_NGS027_FragPos.mzML,Urine_NGS051_FragPos.mzML,Urine_NGS131_FragPos.mzML,11129_NT1D013_JJK_Ur.mzML,11129_NH027_JJK_Ur.mzML,11129_NH020_JJK_Ur.mzML,Urine_StrokeDrugs_53_T10_NEG.mzML,Urine_66_Top10_posneg.mzML,Urine_NGS143_FragPos.mzML,11129_NT1D007_JJK_Ur.mzML,Urine_NGS130_FragPos.mzML,Urine_StrokeDrugs_52_T10_NEG.mzML,11129_NH025_JJK_Ur.mzML,Urine_NGS102_FragPos.mzML,11129_OH022_JJK_Ur.mzML,Urine_NGS085_FragPos.mzML,11129_OH023_JJK_Ur.mzML,Urine_74_Top10_posneg.mzML,11129_OT1D003_JJK_Ur.mzML,11129_NH013_JJK_Ur.mzML,Urine_NGS023_FragPos.mzML,Urine_NGS084_FragPos.mzML,11129_NH004_JJK_Ur.mzML,11129_NH019_JJK_Ur.mzML,11129_NH003_JJK_Ur.mzML,11129_OH004_JJK_Ur.mzML,Urine_19_Top10_posneg.mzML,Urine_NGS063_FragPos.mzML,Urine_NGS089_FragPos.mzML,Urine_NGS101_FragPos.mzML,Urine_88_Top10_posneg.mzML,Urine_NGS005_FragPos.mzML,Urine_NGS062_FragPos.mzML,11129_OH017_JJK_Ur.mzML,Urine_StrokeDrugs_02_T10_POS.mzML,Urine_61_Top10_posneg.mzML,11129_OT1D018_JJK_Ur.mzML,Urine_StrokeDrugs_105_T10_POS.mzML,Urine_StrokeDrugs_57_T10_NEG.mzML,Urine_StrokeDrugs_03_T10_NEG.mzML,Urine_NGS011_FragPos.mzML,11129_NT1D010_JJK_Ur.mzML,Urine_NGS004_FragPos.mzML,Urine_NGS082_FragPos.mzML,11129_NH031_JJK_Ur.mzML,Urine_NGS104_FragPos.mzML,Urine_StrokeDrugs_93_T10_POS.mzML,11129_OH014_JJK_Ur.mzML,Urine_StrokeDrugs_85_T10_NEG.mzML,Urine_StrokeDrugs_93_T10_NEG.mzML,Urine_StrokeDrugs_58_T10_POS.mzML,Urine_NGS132_FragPos.mzML,Urine_StrokeDrugs_03_T10_POS.mzML,Urine_StrokeDrugs_85_T10_POS.mzML,11129_OH005_JJK_Ur.mzML,11129_NH022_JJK_Ur.mzML,Urine_NGS135_FragPos.mzML,Urine_NGS128_FragPos.mzML,11129_NT1D001_JJK_Ur.mzML,Urine_22_Top10_posneg.mzML,Urine_StrokeDrugs_105_T10_NEG.mzML,Urine_StrokeDrugs_38_T10_POS.mzML,Urine_NGS129_FragPos.mzML,Urine_14_Top10_posneg.mzML,Urine_37_Top10_posneg.mzML,Urine_NGS019_FragPos.mzML,Urine_StrokeDrugs_18_T10_POS.mzML,Urine_NGS126_FragPos.mzML,Urine_NGS030_FragPos.mzML,11129_OH018_JJK_Ur.mzML,11129_NT1D015_JJK_Ur.mzML,Urine_NGS079_FragPos.mzML,Urine_StrokeDrugs_18_T10_NEG.mzML,11129_NT1D017_JJK_Ur.mzML,Urine_84_Top10_posneg.mzML,11129_OH011_JJK_Ur.mzML,11129_NH030_JJK_Ur.mzML,11129_NH029_JJK_Ur.mzML,Urine_NGS016_FragPos.mzML,11129_NH012_JJK_Ur.mzML,Urine_NGS081_FragPos.mzML,Urine_95_Top10_posneg.mzML,Urine_90_Top10_posneg.mzML,11129_NT1D003_JJK_Ur.mzML,Urine_StrokeDrugs_58_T10_NEG.mzML,11129_NH026_JJK_Ur.mzML,Urine_StrokeDrugs_02_T10_NEG.mzML,Urine_StrokeDrugs_53_T10_POS.mzML,Urine_NGS037_FragPos.mzML,Urine_76_Top10_posneg.mzML,11129_OT1D014_JJK_Ur.mzML,Urine_StrokeDrugs_80_T10_NEG.mzML,11129_NH002_JJK_Ur.mzML,Urine_NGS098_FragPos.mzML,Urine_NGS071_FragPos.mzML,11129_NT1D016_JJK_Ur.mzML,11129_OT1D009_JJK_Ur.mzML,Urine_NGS074_FragPos.mzML,Urine_StrokeDrugs_28_T10_NEG.mzML,11129_NH028_JJK_Ur.mzML,11129_NH001_JJK_Ur.mzML,Urine_NGS046_FragPos.mzML,11129_NT1D019_JJK_Ur.mzML,11129_OH010_JJK_Ur.mzML,11129_NT1D028_JJK_Ur.mzML,11129_OT1D024_JJK_Ur.mzML,Urine_NGS031_FragPos.mzML,Urine_NGS059_FragPos.mzML,Urine_StrokeDrugs_57_T10_POS.mzML,11129_OT1D016_JJK_Ur.mzML,Urine_NGS133_FragPos.mzML,Urine_StrokeDrugs_38_T10_NEG.mzML,11129_NH015_JJK_Ur.mzML,Urine_NGS077_FragPos.mzML,Urine_NGS114_FragPos.mzML,11129_OH016_JJK_Ur.mzML,11129_NT1D033_JJK_Ur.mzML,11129_NH021_JJK_Ur.mzML,11129_NH033_JJK_Ur.mzML,Urine_NGS013_FragPos.mzML
39428,0,0,0,0,2594790,0,0,0,0,0,0,0,0,1333460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9237220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660026,0,0,0,0,783939,0,0,0,0,0,0,652760,0,602576,0,0,0,700271,468145,0,888831,0,0,0,0,0,0,0,543374,0,0,0,0,0,0,0,833332,0,0,598650,0,0,581523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506133,534343,0,0,0,0,344679,0,699952,0,0,0,0,0,490858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612788,600653,0,0,0,0,0,0,0,0,0,0,381703,0,402830,0
38774,0,1354320,0,1330340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073380,0,0,0,0,0,0,0,0,0,0,0,0,0,776438,0,0,0,0,0,0,0,0,0,0,0,0,0,1154430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932518,0,0,0,0,903087,0,0,0,631024,0,0,0,0,0,0,0,0,933470,936860,0,0,0,0,0,0,557839,0,0,0,0,0
37109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9062210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17126467,0,0,0,0,0,0
921,533472000,214572180,0,2707524200,0,0,0,0,0,0,2861100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36862900,0,295411,0,250331000,0,0,0,0,0,0,0,0,14682500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14610200,0,0,0,0,0,8169420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107121190,0,0,0,0,0,0,0,0,0,0,0,0
3518,16120243,0,0,14334849,0,17320945,0,0,0,0,9426639,0,0,0,14563486,0,0,20489692,8134610,25020837,0,0,0,0,0,10665209,0,13789719,0,0,17017997,0,7593812,0,0,0,0,29909212,7842680,0,0,0,0,0,9591631,5825092,5130564,0,20100887,2378330,0,0,0,0,0,0,0,24861480,0,12940553,16158152,0,4409102,0,0,0,0,0,6162452,0,0,0,0,13268202,16925872,0,0,0,0,22454226,0,0,10181923,0,17493120,17783935,0,0,14034251,0,0,0,0,0,0,21938491,0,12163548,0,0,0,0,0,0,0,1090860,0,0,0,0,7277319,11680155,0,0,6221925,0,0,0,7616612,0,0,0,0,10397462,10934544,0,0,16735934,0,0,9967245,22035631,0,0,0,0,11470350
49624,0,0,909034,0,731229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439370,0,0,0,0,0,0,0,0,0,0,0,0,784502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225477,0,0,0,0,0,0,0,0,0,0,0,0,349446,0,0,150201,0,0,145542,284614,273769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170156,0,0,105517,0,0,0,0,0,0,0,0,116083,0,0,0,0,0,0,183229,0,0,148905,0,0,0,110776,0,0,0,0,0,0,0,0,0,0,0,0,136758,0,0,0,0,369777,0,0
38765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750564,0,0,0,0,1752950,0,0
6947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29960,2015180,2468040,0,3817514,1765540,5101540,0,8382730,0,0,2993360,0,0,0,0,0,2257740,1794110,1813790,1975100,0,0,11607060,0,0,2835360,1207580,0,0,3020480,1197410,1697960,2740300,2863650,0,1842810,7064510,836344,32551297,1191720,10022910,0,3829740,0,0,6221866,0,0,1696090,3887993,0,0,0,2669610,0,0,0,707771,3432790,2870600,2716172,2121210,0,0,1790160,0,0,0,1864400,0,0,0,0,1498720,2116060,0,0,0,0,1921300,0,0,2025263,0,1962810,1999490,965557,7422190,0,0,1698100,0,0,7223480,0,1720520,5192520,0,0,0,0,0,13139300,0,0,1822545,0,0,0,0,3471490,0,3180740,7056320,0,0,1370700,0,0,0,0,3589040,0,3096270,2680920,0,0,953620,0,1859490,4519020,0,0,1526490,0,3616780,3012001
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538981,0,0,0,0,0,0,0,0,0,190410,0,0,0,0,119139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503984,0,0,0,0,0,0,0,0,0,0,0,0,464225,0,0,0
14921,0,0,0,790926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642404,0,0,0,0,421866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829896,0,0,0,0,0,0,0,0,0,0,0,0
39768,0,906214,0,902578,0,467202,0,0,0,0,1116630,0,0,0,802760,0,0,585500,0,0,0,0,0,0,0,0,0,909193,0,0,0,0,964567,0,0,0,0,0,1368250,0,0,0,0,0,946787,0,713837,0,670033,694043,0,0,0,0,0,0,0,687277,0,0,997279,0,0,0,0,0,0,0,1462700,0,0,0,0,1058760,1101310,0,0,0,0,573294,0,0,1166080,0,791975,487195,0,0,0,0,0,0,0,0,0,749376,0,994067,0,0,0,0,0,0,0,1191380,0,0,0,0,648351,695285,0,0,871619,0,0,0,0,0,0,0,0,0,468748,0,0,0,0,0,533607,0,0,0,0,0,1067360
43618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593411,0,2028960,2563560,0,0,0,0,0,0,0,0,0,0,167866,0,0,0,0,124783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725010,0,0,0,0,0,0,0,0,0,0,0,0,1235820,1328810,0,0,0,0,0,0,0,0,0,0,0,0,2015685,0,0
38217,0,0,0,0,0,0,0,0,0,0,0,0,1815260,0,0,0,0,0,0,0,0,4492410,2460680,0,0,0,0,0,0,0,0,4498210,0,0,0,0,0,0,0,0,0,4439550,0,0,0,0,0,0,0,0,4613110,0,0,0,0,0,0,0,1261610,0,0,0,0,0,0,0,0,0,0,0,0,0,5046900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841220,0,0,0,0,0,0,0,0,5195130,0,0,0,0,1629610,0,2184470,0,0,3306750,8807640,0,0,0,0,0,0,0,0,0,0,0,0,2889650,0,0,0,0,0,4932870,5954160,0,0,0
43782,0,0,0,0,3853520,0,0,0,0,0,0,0,0,0,0,0,1589860,0,0,0,0,0,0,0,0,0,488038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594820,825372,0,0,0,0,0,0,0,0,0,644914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394235,0,0,0,0,0,0,0,0,0,0,0,0,0
7404,1699270,793301,0,941423,0,571111,0,0,0,0,562788,0,0,0,0,0,0,0,471335,1280420,0,0,0,0,0,2133590,0,837570,0,0,0,0,1023120,0,0,0,0,0,812244,0,0,0,0,0,625713,754381,0,0,348419,512964,0,0,0,0,0,0,0,0,0,627678,1014890,0,451593,0,0,0,0,0,0,0,0,0,0,0,2113520,0,0,0,0,419540,0,0,550654,0,1071050,0,0,0,800464,0,0,0,0,0,0,423381,0,363104,0,0,0,0,0,0,0,581168,0,0,0,0,380026,0,0,0,0,0,0,0,0,0,0,0,0,1181780,802057,0,0,0,0,0,430886,482852,0,0,0,0,731785
20103,0,0,1273420,0,0,0,0,0,0,0,0,0,0,0,0,0,874997,0,0,0,0,0,0,0,0,0,0,0,0,568094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471590,0,0,0,0,0,0,0,3352470,0,0,0,0,0,0,0
12276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724640,0,0,0,0,0,0,0,0,0,0,0,0,0,1277070,0,0,0,0,0,0,0,0,0,0,1974820,3050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612020,0,0,0,0,0,0,0,0,0,0,0,0,2274370,0,0,0,0,0,0,0
17255,0,0,85551.4,0,82903.6,0,0,232581.3,0,0,0,0,139893.9,0,0,0,386205.2,0,0,0,94669.4,0,0,0,0,0,97280,0,0,0,0,275154,0,363936,0,406299.2,0,0,0,0,76456.7,0,370485.5,0,0,0,0,0,0,0,323091.7,0,0,535347,0,0,0,0,24627.4,0,0,0,0,0,511428,0,0,0,0,0,0,241973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324738.6,329952.5,0,0,169263,0,305153.1,0,0,0,32921.2,0,0,0,183427.1,0,0,0,0,0,0,477932.9,0,0,0,0,209996.9,256447.1,0,0,78733.1,0,0,199979.6,235894,378622.6,337956,0,0,0,260239.1,0,0,0,0,0,315014.7,249429.5,0,95117.6,0
44585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217865,0,0,0,0,0,0,134717,205297,520937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181072,0,0,172839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437327,0,0,0,0,0,0,1207880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342714,0,0,0,384774,0,0,0,1122180,0,0,0,777896,0,0,0,0,0,0,0,128573,0,0,0,0,0,1281520,0
40086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897133,0,0,0,0,0,0,0,657964,0,0,0,0,0,1922010,0,0,0,0,0,0,0,0,0,0,0,0
45901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61001.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199642,0,0,0,0,0,0,0,0,0,0,0,0,0,695982,0,0,0,0,0,0,0,0,0,0
43972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43814120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19879,560308,0,0,0,0,436818,0,0,0,0,562916,0,0,0,777315,0,0,667054,0,513427,0,0,0,0,0,0,0,0,0,0,0,0,573836,0,0,0,0,690991,634338,0,0,0,0,0,0,0,0,0,580798,0,0,0,0,0,0,0,0,561349,0,0,0,0,0,0,0,0,0,0,666528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699996,0,0,0,0,0,0,0,0,0,776531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577041,0,0,0,606030,0,0,0,0,476807,0,0,0,622118,0,0,761449,0,0,0,0,0,0
38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732340,0,0,0,0,0,0,749240,0,0,0,2633190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151540,0,0,0,0,0,0,0,0,0,0,0,0,0,1170180,1938620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092010,0,0,0,0,0,0,0,0,784901,0,0,0,0,0,1457320,0,0,0,0,0,0,0,0,0,0,5217280,0
6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586320,0,0,1551740,1715820,1423640,0,0,0,0,0,0,0,1635330,0,0,0,0,1873290,0,0,0,0,0,0,0,0,0,0,0,2965278,0,1239100,0,3874760,3035025,0,0,0,0,0,0,0,0,0,1231770,0,0,1288520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346620,0,0,0,0,0,0,0,0,0,0,0,0,1523490,0,4342890,0,0,0,0,0,0,0,0,0,0,0,0,1010570,0,0,0,0,0,0,0,1670520,0,0,0,0,0,1033130,0,0,0,0,0,1127210,1288490,0,0,0,0,0
11717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890082,0,0,0,0,0,1504180,0,0,0,0,0,0,1006080,0,0,0,0,0,0,0,0,0,0,0,149008,1133090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230954,0,0,0,1031100,0,309756,1042080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491290,0,1354850,0,0,0,0,0,0,0,0,0,1770600,0,0,0,0,0,1431830,0
44266,0,0,563433,0,2073250,0,0,507294,0,0,0,0,446949,0,0,0,1609700,0,0,0,0,121825,1960310,0,0,0,0,0,0,696261,0,1444470,0,3405690,0,842951,613344,0,0,0,812685,659964,1518400,0,0,0,0,0,0,0,1112470,0,0,286873,0,0,0,0,134197,0,0,266124,0,0,2556450,0,0,0,0,0,0,657134,1710890,0,0,2344540,0,0,0,0,0,0,0,0,0,0,0,1799820,0,0,766768,0,686888,0,166341,0,2350630,0,0,0,4177780,0,2200730,0,0,0,0,1990730,0,0,0,0,699144,186737,0,0,266137,0,0,537419,0,990011,1348270,0,0,0,912977,0,0,2369190,0,0,8047500,222626,0,2194290,0
12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730313,0,1740440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567600,0,0,0,0,0,0,343992,0,0,0,0,0,0,171331,134476,0,0
16866,0,0,0,0,3495480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797080,1856530,0,0,0,0,0,0,0,0,0,5329050,0,2226800,0,3414060,3244190,0,0,3121250,0,3852100,4529910,0,0,0,0,0,0,0,0,0,0,1804760,0,0,0,0,0,0,0,1375830,0,0,3978090,0,0,0,0,0,0,737143,2437780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605550,0,0,3190350,2435650,0,3112190,0,0,0,0,0,3846340,0,0,0,0,794591,0,1561000,0,0,808700,0,0,0,0,3466750,0,0,4918640,0,1280640,0,0,0,0,0,0,0,0,0,3167960,0,2863850,5915120,0
11876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684250,0,0,0,0,0
